1446.25	25.974747352	60.545
7073.125	25.4235987814	185.3725
14214.2727272727	86.7568083879	273.5
21368.25	113.2472405845	367.25625
28434.875	139.3605373662	444.03125
71190	133.8133027767	897.7033333333
